nan	nan	0.536230080392	nan	0.597014211259	nan	1.235399458842	0.7405644772159999	nan	nan	nan	nan	1.557080736022	1.5968768220770002	nan	0.307177673956	nan	0.9087611403229999	0.691712383255	0.324410345494	1.4824089028310001
OG0006636.0	OG0005970.0	OG0043707.0	OG0024821.0	OG0015295.0	OG0015093.6	OG0001822.12	OG0045196.0	OG0049139.0	OG0001590.32	OG0044706.0	OG0018055.4	OG0003201.2	OG0038759.0	OG0017945.4	OG0004491.2	OG0002512.0	OG0018359.4	OG0056726.0	OG0017902.0	OG0015212.3
0.959879006956	1.184617211926	nan	0.8333414306970001	1.2477535211750002	nan	3.213860230715	nan	nan	0.436674895051	nan	0.207104112212	1.755319730016	nan	1.482117139319	0.990275340452	1.8325232931139999	0.298167790787	nan	0.20247674761	0.021046365928
OG0044150.0	OG0001663.24	OG0035715.0	OG0006280.10	OG0000327.45	OG0016047.3	OG0056576.0	OG0034496.0	OG0001889.10	OG0017008.0	OG0044630.0	OG0041554.0	OG0015571.5	OG0041753.0	OG0014702.2	OG0019419.0	OG0018816.3	OG0034395.0	OG0005110.0	OG0000617.168	OG0044710.0
nan	2.002494789896	nan	0.090942270539	nan	0.031594591326	nan	nan	2.441320081052	nan	nan	nan	nan	nan	1.4856632994249999	nan	nan	nan	1.866746331674	nan	nan
OG0002293.0	OG0018469.0	OG0016085.0	OG0038766.0	OG0014998.8	OG0047299.0	OG0006425.0	OG0035706.0	OG0046756.0	OG0027854.0	OG0000323.1	OG0008824.1	OG0020363.0	OG0017919.2	OG0045447.0	OG0006032.28	OG0011464.0	OG0022922.0	OG0017983.2	OG0012002.4	OG0015925.8
2.042117880081	0.217423526221	0.193049917444	nan	nan	nan	2.9317139370370002	nan	nan	nan	nan	nan	nan	0.288657380224	nan	0.079525666333	0.240640520929	nan	nan	nan	nan
OG0000169.16	OG0001517.22	OG0003885.0	OG0045905.0	OG0001325.24	OG0018699.6	OG0020879.0	OG0000578.0	OG0014536.2	OG0037938.0	OG0002559.0	OG0020600.0	OG0046657.0	OG0004643.12	OG0026990.0	OG0001387.26	OG0041824.0	OG0028986.0	OG0025170.0	OG0015014.7	OG0026049.0
2.755524214033	0.7720771600399999	1.551519866401	nan	0.831460084594	nan	0.8569469369149999	1.4940244718200002	0.31895589706599997	nan	2.3392871021849997	0.9945192869030001	nan	0.34651835994	nan	0.585696886259	nan	nan	nan	nan	nan
OG0041689.0	OG0020427.0	OG0010100.0	OG0004640.1	OG0024508.0	OG0005174.2	OG0007264.0	OG0047388.0	OG0006822.8	OG0012048.9	OG0012502.2	OG0008874.19	OG0034984.0	OG0010986.8	OG0009016.8	OG0044047.0	OG0016922.2	OG0044401.0	OG0002981.24	OG0024666.0	OG0034630.0
nan	0.40746433209700006	0.6660344511540001	1.22987196116	0.054027313827999995	1.30946629001	1.4502758938229998	nan	0.404332351253	nan	0.17463966589899999	nan	nan	0.11239850403200001	0.195938157612	nan	1.210368529442	nan	0.700589475222	nan	nan
OG0017883.2	OG0002839.0	OG0015937.7	OG0028094.0	OG0010596.0	OG0002014.0	OG0025659.0	OG0030179.0	OG0048143.0	OG0005359.4	OG0017933.2	OG0001478.0	OG0034738.0	OG0002491.1	OG0011324.0	OG0000012.1	OG0012907.2	OG0024897.0	OG0024828.0	OG0003358.3	OG0017811.4
0.8762657801010001	0.896193781082	nan	nan	1.236929964306	1.2967054584620001	nan	nan	nan	3.506439568326	0.144951023486	1.864202392252	nan	0.750995268584	0.70831132014	3.804440108984	0.744476650704	nan	nan	2.5544564691650002	nan
OG0009237.0	OG0010772.2	OG0020818.0	OG0019074.4	OG0003538.0	OG0024767.0	OG0029955.0	OG0006763.34	OG0012454.13	OG0025200.0	OG0041506.0	OG0010633.18	OG0008960.0	OG0028301.0	OG0018841.5	OG0020730.0	OG0048964.0	OG0004340.4	OG0046364.0	OG0043788.0	OG0047535.0
0.734707098825	0.698292871099	nan	nan	1.778267656745	0.674269476164	nan	nan	nan	nan	nan	nan	1.31729603345	nan	nan	1.39478138783	nan	0.828504348271	nan	nan	nan
OG0010542.2	OG0048079.0	OG0030103.0	OG0006211.0	OG0002967.0	OG0008746.2	OG0003832.0	OG0041591.0	OG0054045.0	OG0011141.5	OG0021290.0	OG0003460.0	OG0005866.20	OG0004776.24	OG0027586.0	OG0008970.0	OG0003376.12	OG0006319.0	OG0000004.1832	OG0016682.2	OG0018450.3
0.265260296217	nan	nan	0.116103601124	2.0666149960299998	0.384843419643	0.809682206422	nan	nan	0.416587881945	1.7511310247760001	1.453424595079	1.204361576554	0.703637907376	nan	1.733774852427	0.634467874934	1.244333781324	1.301893679005	0.9618799575749999	0.723841317401
OG0014802.1	OG0012373.10	OG0057124.0	OG0015919.4	OG0007160.0	OG0034875.0	OG0012416.1	OG0008466.1	OG0049160.0	OG0007723.0	OG0043479.0	OG0007956.0	OG0001863.0	OG0009175.1	OG0047255.0	OG0005927.9	OG0006703.0	OG0028990.0	OG0008635.2	OG0019072.2	OG0014999.7
0.489082439903	nan	nan	1.7671292547119999	0.911260995244	nan	0.29672398609	nan	nan	0.716476699826	nan	1.5123316668579998	0.9049366558799999	nan	nan	nan	0.411601515827	0.0	0.46612423839199996	nan	nan
OG0014242.0	OG0000698.138	OG0017065.6	OG0004217.6	OG0019429.0	OG0005237.0	OG0006708.0	OG0012789.12	OG0003830.0	OG0046165.0	OG0001455.24	OG0034694.0	OG0016955.3	OG0025707.0	OG0034558.0	OG0000782.1	OG0014614.0	OG0020416.0	OG0006022.15	OG0045061.0	OG0000986.24
1.681535951351	nan	nan	1.103352171995	0.042854543398	0.652742683134	0.510824785546	0.873933589184	1.585521217949	nan	0.503520755064	nan	0.007467579528	nan	nan	nan	1.7342521110229998	0.286030908892	nan	nan	0.660901722888
OG0029230.0	OG0003608.2	OG0009090.4	OG0000448.1	OG0006913.0	OG0016257.3	OG0043428.0	OG0004331.0	OG0057067.0	OG0023366.0	OG0000278.13	OG0046549.0	OG0012876.0	OG0016974.4	OG0013909.8	OG0001400.24	OG0060330.0	OG0025926.0	OG0018110.0	OG0005248.24	OG0012345.0
nan	0.767315891267	0.171367853777	0.836619797322	1.140138945513	0.138738532149	nan	2.010175792141	nan	nan	0.42133623641199996	nan	0.32089965884599997	nan	nan	0.586018493403	nan	nan	1.5990672878369998	0.42309585238200004	2.260567207673
OG0026946.0	OG0046307.0	OG0004937.4	OG0045360.0	OG0024466.0	OG0014313.5	OG0046397.0	OG0011266.17	OG0056808.0	OG0009158.0	OG0057591.0	OG0012795.12	OG0010104.0	OG0025994.0	OG0041890.0	OG0007517.0	OG0007271.0	OG0020596.0	OG0004715.0	OG0021942.0	OG0020843.0
nan	nan	0.93181817241	nan	0.432214012791	nan	nan	nan	nan	1.307162803093	nan	nan	0.408477318217	nan	nan	0.660532271698	0.579612623806	0.298356415216	1.293947096642	nan	1.242190796947
OG0014004.0	OG0024802.0	OG0019490.0	OG0016112.0	OG0022030.0	OG0045956.0	OG0047340.0	OG0012302.0	OG0018942.4	OG0006182.0	OG0008510.8	OG0022428.0	OG0001477.0	OG0005871.0	OG0014168.0	OG0017916.0	OG0010593.0	OG0010022.0	OG0006535.0	OG0019982.0	OG0018216.2
0.7514770124339999	nan	0.9637598682780001	0.374895096712	nan	nan	nan	2.754011402189	0.283564510479	0.882479930646	0.9624398383220001	nan	2.557133742248	0.5595972136890001	0.39255822924500006	nan	1.4657545542089998	0.714479845315	0.240583004732	nan	nan
OG0007736.2	OG0014205.1	OG0009147.1	OG0012090.6	OG0018475.3	OG0034532.0	OG0049030.0	OG0010605.0	OG0002463.1	OG0008221.2	OG0012049.16	OG0001953.2	OG0013146.11	OG0001777.24	OG0012924.0	OG0025757.0	OG0007598.0	OG0013913.5	OG0014533.2	OG0016689.6	OG0018119.6
0.8224843695190001	nan	0.630631409015	0.154960734824	nan	nan	nan	1.065265296481	0.823110756767	1.080979796904	nan	0.471216065322	nan	0.8685471421340001	0.534982087049	nan	0.53330892215	0.276098850646	0.691383453512	nan	nan
OG0014272.4	OG0005441.0	OG0003377.0	OG0048030.0	OG0008497.0	OG0000243.0	OG0011998.0	OG0047059.0	OG0007118.0	OG0018838.5	OG0034636.0	OG0013220.1	OG0044816.0	OG0001227.24	OG0045419.0	OG0001928.13	OG0001482.8	OG0053917.0	OG0000958.3	OG0045486.0	OG0047381.0
0.536241035919	1.435037610027	0.9830606371230001	nan	1.9788443979030002	2.6334160904700004	0.895943439703	nan	0.46833196653000003	nan	nan	nan	nan	0.694057188159	nan	1.3581516229480002	1.1805786813249999	nan	2.402444188181	nan	nan
OG0016824.0	OG0012828.0	OG0010757.0	OG0012113.0	OG0013798.0	OG0047986.0	OG0005132.0	OG0019009.2	OG0043825.0	OG0035708.0	OG0048163.0	OG0025105.0	OG0047026.0	OG0012857.3	OG0001208.24	OG0005465.0	OG0018008.5	OG0046910.0	OG0012676.9	OG0000421.45	OG0034241.0
0.071875634938	0.27601664196	0.459626985452	0.9943791210340001	1.0918782662989999	nan	1.894167125469	nan	nan	nan	nan	nan	nan	nan	0.9608652494769999	1.463644984684	nan	nan	nan	0.647725127307	nan
OG0017207.2	OG0002352.25	OG0012973.0	OG0011944.4	OG0017927.4	OG0015788.1	OG0000026.608	OG0015275.0	OG0021291.0	OG0054084.0	OG0023279.0	OG0000004.1832	OG0008867.1	OG0025988.0	OG0020498.0	OG0018755.3	OG0000154.251	OG0046697.0	OG0007167.0	OG0034961.0	OG0018791.4
nan	1.311030973196	1.0528973872229999	1.063404995748	0.04623476940000001	nan	0.105189847214	1.086470460492	0.922734241526	nan	nan	1.301893679005	0.700839515725	nan	0.18287705521699998	nan	0.590397384682	nan	1.090853385828	nan	nan
OG0019217.0	OG0047117.0	OG0006338.14	OG0004116.4	OG0020484.0	OG0000353.32	OG0003453.0	OG0018121.2	OG0034281.0	OG0016122.4	OG0009927.0	OG0029158.0	OG0013865.2	OG0044486.0	OG0000123.210	OG0003401.0	OG0015298.8	OG0004909.0	OG0001230.26	OG0002314.1	OG0005145.0
0.40444810228600003	nan	nan	0.39778019224399996	0.12870150345599998	0.9462019338269999	0.892079685991	nan	nan	0.152219174866	1.004870579654	nan	0.48878564135799996	nan	0.47249042737499997	1.482168866586	nan	0.8708931227869999	1.22852567052	0.446165645145	1.460974441949
OG0000883.0	OG0037688.0	OG0002649.0	OG0003177.0	OG0009975.0	OG0001624.8	OG0057486.0	OG0006890.0	OG0007609.0	OG0048125.0	OG0047175.0	OG0011962.0	OG0000552.24	OG0022203.0	OG0015105.0	OG0026952.0	OG0022335.0	OG0004036.30	OG0020087.0	OG0009886.7	OG0046588.0
1.562045526086	nan	1.761029968114	1.193920904453	2.1141562096540003	0.117610746692	nan	0.7944442144030001	0.652724320693	nan	nan	0.868675460057	1.380477917263	nan	1.1795217834010001	nan	0.45920046574699996	0.620571374329	nan	0.250797228398	nan
OG0043819.0	OG0016530.8	OG0016760.5	OG0045602.0	OG0048948.0	OG0019632.0	OG0044469.0	OG0013646.0	OG0020633.0	OG0010547.0	OG0005831.1	OG0021295.0	OG0021336.0	OG0049070.0	OG0029035.0	OG0015612.4	OG0056535.0	OG0029084.0	OG0010868.10	OG0012487.5	OG0007986.5
nan	nan	nan	nan	nan	nan	nan	0.73512190085	0.186726851448	1.532606257835	1.109845110246	0.024968453623	0.416565131242	nan	0.0	nan	nan	0.0	0.047659420603	nan	nan
OG0053820.0	OG0018484.6	OG0000338.41	OG0016203.1	OG0002251.0	OG0034957.0	OG0017434.1	OG0005701.33	OG0027938.0	OG0025769.0	OG0025485.0	OG0038054.0	OG0034518.0	OG0037926.0	OG0014824.6	OG0047586.0	OG0014129.1	OG0001246.24	OG0035066.0	OG0026954.0	OG0024697.0
nan	nan	1.424242444303	nan	0.242474137984	nan	nan	0.806479183476	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.800194512148	nan	nan	nan
OG0003437.2	OG0038060.0	OG0028195.0	OG0006598.0	OG0027865.0	OG0021963.0	OG0020676.0	OG0000218.1	OG0017954.0	OG0046352.0	OG0041531.0	OG0046247.0	OG0023100.0	OG0001214.2	OG0015270.2	OG0003027.0	OG0029996.0	OG0013723.6	OG0001510.0	OG0000676.15	OG0034242.0
0.475474807934	nan	nan	0.331700640602	nan	nan	nan	2.659205240806	0.690074057275	nan	nan	nan	0.723054821969	1.128501349573	1.017574906176	0.595518749986	nan	0.06840864402800001	1.831399554021	1.1328244104510001	nan
OG0011498.6	OG0014829.5	OG0045138.0	OG0011614.10	OG0010177.9	OG0046417.0	OG0014066.4	OG0048025.0	OG0004329.0	OG0003901.10	OG0045407.0	OG0011482.0	OG0013735.9	OG0060507.0	OG0000308.0	OG0015967.4	OG0023060.0	OG0000300.0	OG0016737.1	OG0002657.5	OG0004804.1
0.010721282308000001	nan	nan	nan	0.20682320527399997	nan	0.019823411811	nan	1.58103822944	1.09353915015	nan	0.97866933135	nan	nan	2.111640324753	0.101479134156	0.22446765438900002	1.767324122096	nan	2.203238956502	2.157904721809
OG0007965.0	OG0012878.0	OG0044166.0	OG0005862.2	OG0002298.4	OG0010576.0	OG0038807.0	OG0021972.0	OG0014342.1	OG0000393.0	OG0008166.0	OG0047280.0	OG0038008.0	OG0015769.7	OG0000348.4	OG0019666.0	OG0047960.0	OG0018366.0	OG0029600.0	OG0046511.0	OG0002415.1
1.471665755884	1.234977237201	nan	0.7414205303479999	1.6357623526960001	0.658904621155	nan	0.448784571277	nan	2.282702373175	1.084762196909	nan	nan	nan	20.0	nan	nan	1.76687728219	nan	nan	1.475649047869
OG0060519.0	OG0008542.0	OG0005815.0	OG0004246.12	OG0006454.0	OG0001887.0	OG0011453.0	OG0045303.0	OG0028446.0	OG0047097.0	OG0002105.0	OG0024570.0	OG0001266.28	OG0018116.4	OG0024540.0	OG0012346.1	OG0003308.0	OG0000381.0	OG0035783.0	OG0026960.0	OG0034916.0
nan	0.822467647203	1.999298168296	1.8335831132120002	0.657422507439	1.990830914847	0.8767994025939999	nan	0.534727276148	nan	0.639159371319	0.49406026685000004	0.914369924321	0.030314218896	0.008884229696	nan	0.305116185671	2.519194014025	nan	nan	nan
OG0027935.0	OG0038854.0	OG0027772.0	OG0047253.0	OG0020065.0	OG0018913.6	OG0056584.0	OG0006411.2	OG0018994.0	OG0025146.0	OG0025808.0	OG0000009.185	OG0012943.7	OG0013811.6	OG0000388.1	OG0053852.0	OG0047174.0	OG0024668.0	OG0004809.0	OG0016047.3	OG0010864.0
0.5994670838539999	nan	nan	nan	0.09512075228900001	nan	nan	1.441681372958	1.230308760901	nan	nan	nan	0.088805932085	nan	0.660450771473	nan	nan	nan	0.39660507909000003	0.031594591326	0.6083414029209999
OG0000022.5	OG0018947.2	OG0045053.0	OG0000139.0	OG0029011.0	OG0005927.9	OG0013269.7	OG0049163.0	OG0014584.0	OG0013998.0	OG0015595.5	OG0013613.2	OG0004021.0	OG0018344.4	OG0038602.0	OG0020818.0	OG0046989.0	OG0017772.3	OG0025705.0	OG0041690.0	OG0044070.0
0.493043965556	nan	nan	1.9670599704629999	nan	nan	nan	nan	0.610281408782	0.16655655260399999	nan	1.160526826845	1.127162481734	nan	nan	nan	nan	nan	nan	nan	nan
OG0021652.0	OG0017961.2	OG0027495.0	OG0008974.17	OG0010058.2	OG0012303.7	OG0057158.0	OG0026545.0	OG0027567.0	OG0010112.9	OG0016062.2	OG0018135.3	OG0041751.0	OG0046200.0	OG0014360.2	OG0044787.0	OG0043731.0	OG0006225.0	OG0029114.0	OG0013873.1	OG0000481.166
nan	0.322409320631	nan	nan	0.881583686811	nan	nan	nan	nan	nan	0.46004089053900005	nan	nan	nan	0.17031351194299998	nan	nan	2.170429832158	nan	0.081718807483	1.034841122666
OG0008764.0	OG0020552.0	OG0005133.0	OG0020647.0	OG0028071.0	OG0024663.0	OG0004805.0	OG0028857.0	OG0007053.2	OG0011977.7	OG0012777.0	OG0021229.0	OG0005958.4	OG0001135.4	OG0020730.0	OG0044781.0	OG0008959.12	OG0017322.1	OG0015402.0	OG0022749.0	OG0004788.0
1.314395653842	1.284044245592	1.524514131162	nan	nan	nan	0.928960631088	nan	1.76985823908	0.059856517755000005	1.693048434813	nan	0.554303455703	1.8125712397009999	1.39478138783	nan	nan	nan	0.006409585832	nan	2.120400040559
OG0022007.0	OG0024838.0	OG0034389.0	OG0043437.0	OG0014361.1	OG0045912.0	OG0014742.1	OG0044462.0	OG0057180.0	OG0034964.0	OG0023079.0	OG0003742.0	OG0044350.0	OG0019597.0	OG0002645.26	OG0026368.0	OG0003637.1	OG0001079.1	OG0046346.0	OG0016466.2	OG0007981.0
nan	nan	nan	nan	0.334359600499	nan	0.276015411484	nan	nan	nan	nan	1.70038692925	nan	nan	1.739196147653	nan	2.643284413131	0.593988142635	nan	1.532558694642	0.46918645331799996
OG0000809.2	OG0001543.2	OG0057126.0	OG0046319.0	OG0006224.0	OG0010792.17	OG0022664.0	OG0049019.0	OG0053920.0	OG0019430.0	OG0000278.126	OG0046428.0	OG0018148.0	OG0000336.0	OG0024933.0	OG0035698.0	OG0041558.0	OG0007838.0	OG0046779.0	OG0002436.1	OG0006035.1
0.4752940805	0.831042292413	nan	nan	1.118385475001	nan	nan	nan	nan	1.754833604588	0.392512664416	nan	0.59980450605	2.106869555944	nan	nan	nan	2.004633005308	nan	1.415534826164	2.436230501517
OG0003594.4	OG0001396.24	OG0019234.0	OG0048907.0	OG0026989.0	OG0018805.5	OG0057560.0	OG0049005.0	OG0016816.0	OG0056832.0	OG0001912.0	OG0018780.5	OG0003955.0	OG0022895.0	OG0000317.0	OG0000702.24	OG0019339.0	OG0000030.0	OG0006173.16	OG0015582.0	OG0009222.2
1.9209463755520002	0.5207548925609999	0.202903162507	nan	nan	nan	nan	nan	0.344681611329	nan	1.038122725026	nan	1.625733281833	nan	1.754958644772	0.297034270691	nan	2.7204426083340003	0.275845656962	1.343993643275	0.299997289162
OG0022376.0	OG0012475.2	OG0028174.0	OG0016821.5	OG0004610.1	OG0056611.0	OG0014729.1	OG0045301.0	OG0047274.0	OG0011180.8	OG0027639.0	OG0010732.0	OG0001739.4	OG0054090.0	OG0012780.4	OG0000873.24	OG0005135.4	OG0003667.0	OG0017832.3	OG0022983.0	OG0000000.497
0.917824477371	0.077371711407	nan	nan	2.160214876701	nan	0.163927937689	nan	nan	1.0072063414219998	nan	1.325880940462	2.489783518095	nan	nan	1.014894247949	0.5326732917329999	0.675867356593	0.08784095601700001	nan	nan
OG0043470.0	OG0025130.0	OG0004921.18	OG0006796.0	OG0020554.0	OG0003981.1	OG0004060.2	OG0012145.2	OG0000768.0	OG0045087.0	OG0025887.0	OG0056780.0	OG0022421.0	OG0019599.0	OG0012513.0	OG0041531.0	OG0003595.1	OG0038063.0	OG0012724.0	OG0009010.0	OG0003196.1
nan	nan	1.764445592428	0.744908093258	nan	2.354136632725	0.8217355550859999	1.539905211764	1.702398384291	nan	0.685894162907	nan	nan	nan	1.360440257982	nan	1.369793907065	nan	1.6945043743250001	2.341435278232	0.552955077576
OG0034798.0	OG0044513.0	OG0012154.3	OG0014281.10	OG0030108.0	OG0038158.0	OG0028303.0	OG0006312.0	OG0057542.0	OG0054019.0	OG0041859.0	OG0010083.0	OG0012679.2	OG0035583.0	OG0005710.0	OG0000000.619	OG0016176.0	OG0014242.0	OG0011708.0	OG0017191.0	OG0021906.0
nan	nan	0.321832721785	nan	nan	nan	nan	1.106933604845	nan	nan	nan	1.014614381161	0.48623209618100005	nan	0.630543744587	nan	0.45217443300300003	1.681535951351	0.535065042629	1.08594061207	0.165491575258
OG0057578.0	OG0005204.0	OG0018452.0	OG0035848.0	OG0037706.0	OG0006717.0	OG0034378.0	OG0007291.0	OG0009889.2	OG0004120.0	OG0011918.2	OG0001918.20	OG0015622.6	OG0012235.2	OG0006333.1	OG0006608.0	OG0000495.53	OG0028249.0	OG0019072.2	OG0004765.12	OG0004891.1
nan	1.592290530049	0.806395264776	nan	nan	0.31152855231	nan	0.36581007746699995	2.395427135263	1.189047779664	0.6054897228689999	1.4132155245609999	nan	0.216702015887	1.442220914344	0.286116954332	0.45079818641900005	nan	nan	1.3530883892969998	1.028336721945
OG0004116.4	OG0044866.0	OG0006347.24	OG0030062.0	OG0018782.3	OG0013298.0	OG0038648.0	OG0012059.15	OG0018942.4	OG0003462.0	OG0003554.38	OG0056696.0	OG0005786.1	OG0018811.0	OG0018789.5	OG0008494.1	OG0060496.0	OG0000360.200	OG0002695.28	OG0022280.0	OG0035658.0
0.39778019224399996	nan	1.130765229896	nan	nan	nan	nan	nan	0.283564510479	1.178665373451	0.760483161512	nan	2.165305572794	0.471289626286	nan	3.6649707252179997	nan	0.137580206061	0.41316383571500004	0.137022967446	nan
OG0001392.24	OG0006533.0	OG0014624.0	OG0000008.388	OG0011382.3	OG0004424.0	OG0008922.22	OG0022284.0	OG0005315.0	OG0024716.0	OG0021200.0	OG0009451.4	OG0012096.4	OG0015758.8	OG0011714.2	OG0025072.0	OG0013154.7	OG0007471.4	OG0000007.3	OG0028172.0	OG0047039.0
0.8275960593709999	1.167145522561	0.308114233462	2.76024244878	2.9075691776630004	1.607969586327	0.00636026437	nan	0.47518624769199996	nan	nan	nan	0.228880683215	nan	0.415421236571	nan	nan	0.8211843112809999	1.587877769159	nan	nan
OG0014162.0	OG0047408.0	OG0041909.0	OG0004956.0	OG0002483.10	OG0006529.0	OG0017287.5	OG0025724.0	OG0000049.4	OG0010101.0	OG0006252.6	OG0046188.0	OG0024972.0	OG0026667.0	OG0016877.0	OG0019071.5	OG0047555.0	OG0024599.0	OG0017430.0	OG0010093.2	OG0025681.0
