OG0011318.4	OG0000750.0	OG0015415.0	OG0008015.25	OG0015416.2	OG0001778.24	OG0000065.1	OG0000065.40	OG0013106.2	OG0001699.1	OG0020502.0	OG0001016.1	OG0001842.34	OG0001698.26	OG0002651.6	OG0001567.1	OG0001309.24	OG0014063.4	OG0000749.2	OG0008099.0	OG0001843.5	OG0001566.2	OG0001824.24	OG0006297.0	OG0001964.1	OG0002101.0	OG0000711.2	OG0000441.96	OG0002012.0	OG0014068.0	OG0000310.18	OG0005575.28	OG0000869.2	OG0001602.32	OG0001711.10	OG0003151.14	OG0001823.24	OG0001907.32	OG0002178.2	OG0011319.4	OG0000441.1	OG0000471.2	OG0000740.26	OG0000606.2	OG0013273.0	OG0003001.0	OG0000646.28	OG0005567.0	OG0002348.56	OG0001579.36	OG0001741.1	OG0002787.0	OG0028281.0	OG0000038.0	OG0001643.24
OG0007910.4	OG0013585.4	OG0046038.0	OG0046015.0	OG0023116.0	OG0011917.7	OG0004579.2	OG0000426.114	OG0004760.1	OG0009112.0	OG0011674.3	OG0027938.0	OG0028427.0	OG0003454.0	OG0006527.4	OG0004514.0	OG0007537.0	OG0046032.0	OG0024759.0	OG0004949.2	OG0020490.0	OG0022933.0	OG0056533.0	OG0020550.0	OG0003391.37	OG0003660.2	OG0053875.0	OG0030020.0	OG0045999.0	OG0010983.6	OG0018794.5	OG0004487.6	OG0034953.0	OG0016995.2	OG0019031.4	OG0053911.0	OG0010512.0	OG0017873.2	OG0013512.2	OG0004740.53	OG0007196.4	OG0014982.8	OG0016933.0	OG0034268.0	OG0004600.0	OG0025993.0	OG0025957.0	OG0016686.8	OG0024781.0	OG0057176.0	OG0012447.9	OG0012202.0	OG0010963.0	OG0027052.0	OG0000798.2
3.0	3.0	1.0	1.0	1.0	4.0	13.0	1.0	3.0	10.0	1.0	1.0	1.0	8.0	2.0	8.0	7.0	1.0	1.0	11.0	1.0	1.0	1.0	2.0	1.0	4.0	1.0	1.0	1.0	2.0	1.0	16.0	1.0	2.0	1.0	1.0	3.0	3.0	5.0	1.0	11.0	1.0	3.0	1.0	6.0	2.0	2.0	1.0	2.0	1.0	2.0	6.0	3.0	1.0	15.0
OG0013634.0	OG0014709.4	OG0000613.0	OG0006071.1	OG0045166.0	OG0011446.0	OG0025225.0	OG0018218.6	OG0010105.0	OG0000579.24	OG0002887.0	OG0002830.0	OG0035713.0	OG0046327.0	OG0008429.1	OG0000875.116	OG0013108.2	OG0008933.0	OG0011752.8	OG0003924.0	OG0007243.4	OG0034643.0	OG0034932.0	OG0014667.0	OG0048956.0	OG0012070.2	OG0016075.0	OG0000672.0	OG0002508.0	OG0010599.3	OG0030008.0	OG0034294.0	OG0000897.0	OG0005627.0	OG0004644.0	OG0000246.0	OG0009039.2	OG0007530.2	OG0045090.0	OG0046179.0	OG0000158.106	OG0024655.0	OG0014724.4	OG0014256.0	OG0011843.10	OG0009057.0	OG0023553.0	OG0001919.2	OG0014696.4	OG0015728.3	OG0007850.2	OG0022285.0	OG0010544.0	OG0044800.0	OG0024669.0
4.0	3.0	18.0	2.0	1.0	6.0	1.0	1.0	6.0	27.0	22.0	23.0	1.0	1.0	2.0	2.0	2.0	9.0	2.0	17.0	3.0	1.0	1.0	3.0	1.0	4.0	2.0	17.0	25.0	1.0	1.0	1.0	27.0	9.0	9.0	27.0	8.0	6.0	1.0	1.0	21.0	2.0	3.0	2.0	3.0	3.0	1.0	18.0	3.0	1.0	5.0	2.0	3.0	1.0	1.0
OG0009831.22	OG0044464.0	OG0015231.6	OG0003726.9	OG0034410.0	OG0006748.0	OG0000867.24	OG0029206.0	OG0004229.2	OG0035700.0	OG0048905.0	OG0038866.0	OG0000720.0	OG0045572.0	OG0056881.0	OG0045293.0	OG0015184.2	OG0014367.8	OG0057427.0	OG0027604.0	OG0005257.0	OG0049153.0	OG0047592.0	OG0020670.0	OG0057362.0	OG0028311.0	OG0007212.0	OG0001837.22	OG0045272.0	OG0000567.0	OG0038924.0	OG0045369.0	OG0022345.0	OG0037820.0	OG0046183.0	OG0019034.5	OG0006751.30	OG0035805.0	OG0044187.0	OG0035769.0	OG0011937.0	OG0001937.2	OG0011889.2	OG0043625.0	OG0003161.14	OG0014033.0	OG0035729.0	OG0041897.0	OG0013390.1	OG0022072.0	OG0003996.10	OG0057047.0	OG0023608.0	OG0056958.0	OG0000268.244
1.0	1.0	2.0	13.0	1.0	5.0	27.0	1.0	12.0	1.0	1.0	1.0	18.0	1.0	1.0	1.0	3.0	2.0	1.0	1.0	5.0	1.0	1.0	1.0	1.0	1.0	10.0	25.0	1.0	27.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	6.0	27.0	1.0	1.0	17.0	4.0	1.0	1.0	1.0	1.0	10.0	1.0	1.0	1.0	2.0
OG0029615.0	OG0013360.8	OG0000683.0	OG0010534.2	OG0001811.2	OG0043677.0	OG0009977.0	OG0003391.37	OG0000816.25	OG0014256.0	OG0013869.2	OG0006385.0	OG0041630.0	OG0007047.0	OG0003040.0	OG0023941.0	OG0034686.0	OG0000083.0	OG0043414.0	OG0007873.6	OG0029572.0	OG0044178.0	OG0054031.0	OG0017512.6	OG0011510.8	OG0028848.0	OG0020040.0	OG0012278.7	OG0057288.0	OG0018780.6	OG0024946.0	OG0048860.0	OG0022938.0	OG0008506.0	OG0024773.0	OG0003531.0	OG0045307.0	OG0024465.0	OG0054065.0	OG0034490.0	OG0006492.0	OG0044824.0	OG0008068.0	OG0013880.2	OG0002771.24	OG0046357.0	OG0011477.0	OG0001086.0	OG0053911.0	OG0047061.0	OG0021839.0	OG0046936.0	OG0002148.0	OG0015323.0	OG0012398.0
1.0	2.0	27.0	3.0	27.0	1.0	8.0	1.0	3.0	2.0	3.0	5.0	1.0	4.0	11.0	1.0	1.0	14.0	1.0	3.0	1.0	1.0	1.0	1.0	3.0	1.0	1.0	1.0	1.0	1.0	2.0	1.0	1.0	6.0	1.0	6.0	1.0	2.0	1.0	1.0	6.0	1.0	5.0	2.0	10.0	1.0	2.0	27.0	1.0	1.0	2.0	1.0	27.0	3.0	3.0
OG0002410.0	OG0022292.0	OG0041671.0	OG0034681.0	OG0029250.0	OG0034347.0	OG0007783.8	OG0057561.0	OG0003419.0	OG0005938.0	OG0002870.0	OG0015239.2	OG0057181.0	OG0014188.0	OG0002662.14	OG0047538.0	OG0017955.0	OG0046950.0	OG0060338.0	OG0046261.0	OG0005664.4	OG0004229.2	OG0056762.0	OG0013829.0	OG0011340.8	OG0010162.0	OG0002530.5	OG0044945.0	OG0046193.0	OG0023098.0	OG0017338.1	OG0024597.0	OG0002141.0	OG0047435.0	OG0015217.4	OG0000600.151	OG0044545.0	OG0005313.0	OG0019383.0	OG0028054.0	OG0017360.3	OG0025652.0	OG0018401.2	OG0029569.0	OG0035608.0	OG0020666.0	OG0044492.0	OG0024615.0	OG0028095.0	OG0014751.4	OG0022434.0	OG0027021.0	OG0054099.0	OG0009971.0	OG0011540.2
6.0	1.0	1.0	1.0	1.0	1.0	9.0	1.0	21.0	10.0	7.0	2.0	1.0	2.0	19.0	1.0	3.0	1.0	1.0	1.0	14.0	12.0	1.0	4.0	3.0	3.0	3.0	1.0	1.0	1.0	1.0	2.0	27.0	1.0	2.0	1.0	1.0	16.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	3.0	1.0	2.0	1.0	3.0	1.0	1.0	1.0	6.0	2.0
OG0046258.0	OG0021294.0	OG0044611.0	OG0003386.20	OG0056725.0	OG0020392.0	OG0000079.19	OG0022091.0	OG0044961.0	OG0011354.0	OG0024941.0	OG0000814.1	OG0003522.2	OG0044796.0	OG0023741.0	OG0006294.10	OG0006938.4	OG0000000.3428	OG0019329.0	OG0046741.0	OG0010019.4	OG0044732.0	OG0004662.14	OG0022093.0	OG0011678.0	OG0001302.24	OG0047596.0	OG0017520.6	OG0027454.0	OG0009090.4	OG0045339.0	OG0005185.15	OG0009080.2	OG0021637.0	OG0012231.1	OG0011466.0	OG0038665.0	OG0021273.0	OG0002234.0	OG0009160.0	OG0018156.2	OG0049024.0	OG0022100.0	OG0020011.0	OG0017981.0	OG0001968.0	OG0009097.4	OG0011447.0	OG0044978.0	OG0045723.0	OG0014855.1	OG0000210.84	OG0045542.0	OG0000556.30	OG0014151.6
1.0	2.0	1.0	7.0	1.0	1.0	8.0	1.0	1.0	5.0	1.0	27.0	20.0	1.0	1.0	4.0	3.0	3.0	1.0	1.0	3.0	1.0	6.0	2.0	4.0	27.0	1.0	1.0	2.0	8.0	1.0	1.0	5.0	1.0	4.0	5.0	1.0	1.0	26.0	3.0	3.0	1.0	1.0	1.0	3.0	9.0	5.0	7.0	1.0	1.0	1.0	3.0	1.0	27.0	1.0
OG0005412.2	OG0005637.0	OG0002414.24	OG0030123.0	OG0027840.0	OG0004174.0	OG0019364.0	OG0014818.3	OG0009046.12	OG0044117.0	OG0011686.0	OG0029178.0	OG0041618.0	OG0010889.8	OG0002413.24	OG0021998.0	OG0016136.4	OG0011260.2	OG0015244.2	OG0044196.0	OG0010096.2	OG0041745.0	OG0014259.0	OG0000413.125	OG0011353.2	OG0005823.9	OG0000881.3	OG0044401.0	OG0014182.3	OG0046135.0	OG0048939.0	OG0022275.0	OG0007860.0	OG0057483.0	OG0009989.0	OG0005480.12	OG0034579.0	OG0017004.5	OG0046277.0	OG0002168.0	OG0009833.18	OG0020806.0	OG0034605.0	OG0005337.4	OG0009546.1	OG0044825.0	OG0054117.0	OG0002971.0	OG0002675.22	OG0004044.36	OG0045945.0	OG0027041.0	OG0046617.0	OG0003096.0	OG0048845.0
2.0	3.0	1.0	1.0	1.0	19.0	2.0	3.0	3.0	1.0	3.0	1.0	1.0	2.0	13.0	1.0	3.0	1.0	1.0	1.0	5.0	1.0	2.0	12.0	4.0	1.0	16.0	1.0	1.0	1.0	1.0	3.0	3.0	1.0	2.0	12.0	1.0	1.0	1.0	27.0	1.0	2.0	1.0	6.0	1.0	1.0	1.0	14.0	14.0	4.0	1.0	1.0	1.0	10.0	1.0
OG0006937.4	OG0044237.0	OG0024614.0	OG0018899.0	OG0019032.0	OG0043982.0	OG0004397.7	OG0047363.0	OG0016301.7	OG0014998.8	OG0013054.0	OG0034556.0	OG0003264.4	OG0056547.0	OG0008473.4	OG0006745.0	OG0024691.0	OG0034470.0	OG0007019.0	OG0004136.2	OG0054065.0	OG0002414.16	OG0001271.1	OG0002620.1	OG0010647.6	OG0000210.84	OG0018354.5	OG0004405.0	OG0005053.45	OG0009151.4	OG0057246.0	OG0003093.20	OG0017937.0	OG0041566.0	OG0002815.62	OG0012831.0	OG0001188.24	OG0019618.0	OG0013447.9	OG0018804.2	OG0019402.0	OG0043613.0	OG0000130.3	OG0008020.24	OG0022807.0	OG0009219.2	OG0013733.0	OG0047596.0	OG0003458.0	OG0004027.1	OG0000018.816	OG0057429.0	OG0047310.0	OG0026286.0	OG0028853.0
3.0	1.0	2.0	2.0	2.0	1.0	2.0	1.0	1.0	1.0	5.0	1.0	4.0	1.0	4.0	5.0	2.0	1.0	4.0	8.0	1.0	1.0	27.0	4.0	4.0	3.0	1.0	3.0	1.0	2.0	1.0	16.0	4.0	1.0	2.0	3.0	27.0	1.0	1.0	1.0	2.0	1.0	3.0	2.0	1.0	2.0	5.0	1.0	21.0	5.0	7.0	1.0	1.0	2.0	1.0
OG0034550.0	OG0006790.0	OG0001759.18	OG0007199.4	OG0015472.1	OG0014741.4	OG0041774.0	OG0038780.0	OG0018953.6	OG0008452.1	OG0008214.2	OG0005829.2	OG0018094.5	OG0047207.0	OG0046901.0	OG0026785.0	OG0011956.0	OG0001590.23	OG0024532.0	OG0003791.0	OG0020417.0	OG0002614.0	OG0018450.3	OG0010710.2	OG0019049.3	OG0025991.0	OG0015315.0	OG0002448.22	OG0002859.5	OG0000103.296	OG0017878.0	OG0004067.0	OG0048941.0	OG0011995.5	OG0011414.0	OG0024816.0	OG0005564.0	OG0038088.0	OG0005908.0	OG0010806.14	OG0022655.0	OG0010663.4	OG0044042.0	OG0004399.0	OG0003183.0	OG0027867.0	OG0008184.2	OG0014672.2	OG0001984.5	OG0019066.1	OG0010494.7	OG0021080.0	OG0002977.3	OG0044165.0	OG0000880.32
1.0	13.0	25.0	2.0	1.0	3.0	1.0	1.0	1.0	2.0	6.0	11.0	1.0	1.0	1.0	1.0	6.0	1.0	2.0	14.0	2.0	20.0	2.0	7.0	1.0	2.0	4.0	13.0	18.0	8.0	3.0	12.0	1.0	5.0	6.0	1.0	5.0	1.0	17.0	1.0	1.0	3.0	1.0	7.0	9.0	1.0	10.0	3.0	13.0	1.0	2.0	2.0	8.0	1.0	17.0
OG0000808.24	OG0027429.0	OG0019192.0	OG0001153.126	OG0007712.0	OG0057091.0	OG0002816.0	OG0002847.0	OG0041874.0	OG0004890.3	OG0003328.36	OG0018016.0	OG0008443.1	OG0045913.0	OG0016172.4	OG0014482.4	OG0037998.0	OG0056761.0	OG0043614.0	OG0002243.0	OG0000666.0	OG0013815.1	OG0004243.8	OG0002086.0	OG0047169.0	OG0006555.0	OG0044678.0	OG0045023.0	OG0056850.0	OG0015253.0	OG0053834.0	OG0004462.0	OG0049034.0	OG0011924.14	OG0047436.0	OG0002707.3	OG0046602.0	OG0012218.2	OG0047585.0	OG0004685.0	OG0019619.0	OG0026980.0	OG0002414.6	OG0008259.15	OG0012936.4	OG0008492.0	OG0026489.0	OG0000288.44	OG0057085.0	OG0017891.0	OG0005961.0	OG0007884.26	OG0007294.0	OG0003438.0	OG0013816.7
26.0	2.0	1.0	4.0	7.0	1.0	3.0	10.0	1.0	5.0	7.0	3.0	7.0	1.0	2.0	1.0	1.0	1.0	1.0	27.0	26.0	1.0	15.0	27.0	1.0	4.0	1.0	1.0	1.0	2.0	1.0	13.0	1.0	2.0	1.0	19.0	1.0	4.0	1.0	16.0	1.0	1.0	1.0	1.0	3.0	4.0	1.0	4.0	1.0	3.0	6.0	1.0	2.0	21.0	1.0
OG0007672.0	OG0028105.0	OG0045357.0	OG0005814.0	OG0010710.2	OG0005785.22	OG0048084.0	OG0001804.24	OG0004622.6	OG0048975.0	OG0009025.0	OG0007401.0	OG0016013.0	OG0041640.0	OG0008562.0	OG0015211.2	OG0046677.0	OG0057058.0	OG0044762.0	OG0021378.0	OG0002188.22	OG0020307.0	OG0006932.0	OG0034746.0	OG0026944.0	OG0020915.0	OG0002453.0	OG0025867.0	OG0011077.1	OG0006570.29	OG0003755.0	OG0044768.0	OG0027506.0	OG0024665.0	OG0012157.2	OG0046770.0	OG0016015.0	OG0000101.264	OG0002618.0	OG0047397.0	OG0005930.6	OG0022915.0	OG0002149.0	OG0019470.0	OG0013638.0	OG0048173.0	OG0029001.0	OG0008701.2	OG0012059.8	OG0004888.1	OG0008550.0	OG0022859.0	OG0027678.0	OG0054082.0	OG0018862.2
9.0	1.0	1.0	8.0	7.0	1.0	1.0	23.0	11.0	1.0	4.0	7.0	3.0	1.0	7.0	2.0	1.0	1.0	1.0	1.0	22.0	1.0	4.0	1.0	1.0	1.0	15.0	1.0	1.0	1.0	7.0	1.0	1.0	2.0	5.0	1.0	3.0	1.0	22.0	1.0	10.0	1.0	27.0	1.0	6.0	1.0	2.0	3.0	1.0	7.0	7.0	1.0	1.0	1.0	1.0
OG0045742.0	OG0034827.0	OG0002821.0	OG0016683.0	OG0006339.0	OG0010139.0	OG0027629.0	OG0046083.0	OG0001942.0	OG0029001.0	OG0047583.0	OG0045109.0	OG0003596.7	OG0000768.0	OG0044731.0	OG0012474.2	OG0016456.3	OG0004822.1	OG0009175.1	OG0054026.0	OG0027478.0	OG0034392.0	OG0004047.2	OG0010818.3	OG0015216.2	OG0003970.0	OG0044153.0	OG0014005.0	OG0014351.4	OG0002467.0	OG0004725.0	OG0024898.0	OG0007546.0	OG0006145.28	OG0003449.0	OG0014165.3	OG0015747.4	OG0043738.0	OG0023102.0	OG0044062.0	OG0001305.24	OG0046628.0	OG0028303.0	OG0027526.0	OG0002161.0	OG0009195.0	OG0004878.15	OG0006946.0	OG0045614.0	OG0053833.0	OG0015993.2	OG0003883.2	OG0048977.0	OG0004622.6	OG0002780.28
1.0	1.0	20.0	2.0	6.0	2.0	2.0	1.0	27.0	2.0	1.0	1.0	1.0	26.0	1.0	2.0	1.0	3.0	1.0	1.0	1.0	1.0	7.0	2.0	2.0	20.0	1.0	3.0	2.0	25.0	17.0	1.0	13.0	2.0	21.0	1.0	1.0	1.0	2.0	1.0	27.0	1.0	1.0	1.0	27.0	3.0	2.0	4.0	1.0	1.0	1.0	19.0	1.0	11.0	20.0
OG0025784.0	OG0007746.4	OG0056857.0	OG0013225.2	OG0020906.0	OG0016849.4	OG0048982.0	OG0020905.0	OG0019221.0	OG0008713.23	OG0003559.24	OG0041651.0	OG0020550.0	OG0000966.4	OG0013649.4	OG0057407.0	OG0025937.0	OG0007444.0	OG0012533.6	OG0045983.0	OG0035575.0	OG0044239.0	OG0053880.0	OG0020871.0	OG0044431.0	OG0004044.36	OG0013360.8	OG0021945.0	OG0047261.0	OG0057094.0	OG0007286.0	OG0044551.0	OG0022288.0	OG0011740.8	OG0022631.0	OG0025845.0	OG0011266.9	OG0047084.0	OG0002563.2	OG0048019.0	OG0045417.0	OG0044934.0	OG0000554.14	OG0003638.5	OG0028519.0	OG0014173.0	OG0004501.52	OG0038019.0	OG0046165.0	OG0060486.0	OG0017769.2	OG0054130.0	OG0057012.0	OG0008933.0	OG0054077.0
1.0	7.0	1.0	1.0	2.0	2.0	1.0	1.0	1.0	1.0	5.0	1.0	2.0	22.0	2.0	1.0	2.0	8.0	4.0	1.0	1.0	1.0	1.0	2.0	1.0	4.0	2.0	1.0	1.0	1.0	4.0	1.0	2.0	2.0	1.0	1.0	1.0	1.0	18.0	1.0	1.0	1.0	26.0	2.0	1.0	2.0	1.0	1.0	1.0	1.0	2.0	1.0	1.0	9.0	1.0
OG0037973.0	OG0016076.2	OG0009238.0	OG0004343.18	OG0009836.1	OG0047541.0	OG0017201.1	OG0002230.0	OG0023906.0	OG0012939.0	OG0016425.0	OG0056563.0	OG0002648.6	OG0020756.0	OG0003202.0	OG0008967.0	OG0034837.0	OG0021930.0	OG0000538.0	OG0007544.2	OG0018009.2	OG0009224.3	OG0011174.4	OG0020593.0	OG0023638.0	OG0015745.0	OG0057362.0	OG0034912.0	OG0003189.0	OG0004374.6	OG0011291.10	OG0022934.0	OG0023466.0	OG0016067.1	OG0011487.0	OG0011618.11	OG0011900.1	OG0000068.0	OG0034462.0	OG0015162.0	OG0057069.0	OG0037749.0	OG0007788.4	OG0024344.0	OG0003042.15	OG0011181.10	OG0045748.0	OG0000021.70	OG0000124.2	OG0044286.0	OG0019236.0	OG0023989.0	OG0028055.0	OG0006440.2	OG0043438.0
1.0	2.0	4.0	5.0	1.0	1.0	1.0	19.0	1.0	4.0	3.0	1.0	23.0	3.0	22.0	6.0	1.0	1.0	27.0	8.0	2.0	3.0	6.0	2.0	1.0	2.0	1.0	1.0	5.0	10.0	2.0	1.0	1.0	2.0	3.0	2.0	3.0	16.0	1.0	3.0	1.0	1.0	9.0	1.0	12.0	3.0	1.0	25.0	27.0	1.0	1.0	1.0	1.0	11.0	1.0
OG0047005.0	OG0044804.0	OG0015786.1	OG0021358.0	OG0037781.0	OG0056660.0	OG0037750.0	OG0046233.0	OG0017007.0	OG0054050.0	OG0001792.0	OG0007594.0	OG0024417.0	OG0002018.0	OG0000882.108	OG0008329.0	OG0012472.2	OG0015199.2	OG0004969.0	OG0037900.0	OG0025005.0	OG0034551.0	OG0001721.0	OG0006723.0	OG0004894.10	OG0007110.8	OG0024486.0	OG0044716.0	OG0054093.0	OG0011611.8	OG0041556.0	OG0057292.0	OG0012301.7	OG0025078.0	OG0021416.0	OG0027563.0	OG0010067.20	OG0019040.0	OG0057047.0	OG0014371.0	OG0014191.6	OG0022314.0	OG0007245.0	OG0018547.2	OG0015159.2	OG0027926.0	OG0009090.4	OG0003963.4	OG0043957.0	OG0001367.24	OG0014945.1	OG0054095.0	OG0035643.0	OG0007512.0	OG0006563.0
1.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	3.0	3.0	1.0	27.0	2.0	4.0	2.0	2.0	16.0	1.0	1.0	1.0	26.0	4.0	6.0	1.0	2.0	1.0	1.0	2.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	3.0	1.0	1.0	1.0	1.0	4.0	2.0	3.0	1.0	8.0	18.0	1.0	27.0	1.0	1.0	1.0	12.0	4.0
OG0045304.0	OG0034281.0	OG0007745.8	OG0000052.0	OG0008924.7	OG0004032.0	OG0000097.124	OG0034361.0	OG0048870.0	OG0056853.0	OG0024621.0	OG0000124.2	OG0054123.0	OG0004648.0	OG0029965.0	OG0025816.0	OG0024657.0	OG0060373.0	OG0000413.125	OG0016007.4	OG0015332.1	OG0011357.4	OG0029045.0	OG0016207.2	OG0008574.0	OG0000717.1	OG0000622.0	OG0046883.0	OG0005787.16	OG0002018.0	OG0014306.5	OG0023139.0	OG0020480.0	OG0024957.0	OG0016925.1	OG0003915.0	OG0043693.0	OG0002332.0	OG0007033.0	OG0046808.0	OG0009289.16	OG0045431.0	OG0005356.0	OG0004741.0	OG0009180.2	OG0004105.5	OG0023992.0	OG0057501.0	OG0035819.0	OG0001220.24	OG0007998.0	OG0000659.24	OG0024895.0	OG0038681.0	OG0002183.3
1.0	1.0	3.0	26.0	3.0	6.0	19.0	1.0	1.0	1.0	2.0	27.0	1.0	5.0	1.0	1.0	2.0	1.0	12.0	1.0	1.0	3.0	2.0	3.0	10.0	2.0	26.0	1.0	1.0	27.0	1.0	1.0	3.0	2.0	2.0	11.0	1.0	27.0	5.0	1.0	2.0	1.0	7.0	18.0	4.0	2.0	1.0	1.0	1.0	27.0	3.0	25.0	1.0	1.0	23.0
OG0016423.0	OG0022028.0	OG0019872.0	OG0025725.0	OG0024686.0	OG0011508.0	OG0001273.24	OG0012946.5	OG0000292.62	OG0044333.0	OG0038161.0	OG0003506.5	OG0024677.0	OG0009846.0	OG0014186.0	OG0017066.3	OG0006848.0	OG0015449.7	OG0019273.0	OG0000244.11	OG0016914.0	OG0005203.2	OG0007637.12	OG0027014.0	OG0002584.4	OG0006921.0	OG0004839.0	OG0045941.0	OG0043895.0	OG0035559.0	OG0007843.0	OG0014628.0	OG0044300.0	OG0006246.0	OG0009033.6	OG0046306.0	OG0004666.0	OG0005515.0	OG0007153.2	OG0056697.0	OG0046586.0	OG0047405.0	OG0001008.28	OG0043599.0	OG0000292.93	OG0018461.0	OG0018790.5	OG0026667.0	OG0034892.0	OG0027562.0	OG0034591.0	OG0057579.0	OG0044391.0	OG0054131.0	OG0044271.0
2.0	1.0	1.0	1.0	1.0	2.0	27.0	3.0	4.0	1.0	1.0	16.0	1.0	3.0	2.0	1.0	12.0	1.0	1.0	1.0	3.0	9.0	2.0	1.0	8.0	4.0	18.0	1.0	1.0	1.0	6.0	3.0	1.0	4.0	7.0	1.0	3.0	7.0	12.0	1.0	1.0	1.0	27.0	1.0	27.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
OG0022941.0	OG0006192.0	OG0046741.0	OG0045773.0	OG0001293.1	OG0002180.24	OG0004095.5	OG0022171.0	OG0009087.2	OG0001914.4	OG0060333.0	OG0030184.0	OG0018766.3	OG0001124.24	OG0024509.0	OG0010646.2	OG0022443.0	OG0000001.2052	OG0009859.2	OG0001970.0	OG0004408.4	OG0018187.0	OG0010735.2	OG0027738.0	OG0010040.4	OG0000976.24	OG0000288.62	OG0015150.0	OG0013564.0	OG0000283.91	OG0016840.5	OG0016695.6	OG0019034.6	OG0004661.0	OG0001294.24	OG0003672.0	OG0023168.0	OG0041881.0	OG0041534.0	OG0005974.0	OG0018426.3	OG0010177.9	OG0001659.0	OG0045309.0	OG0044587.0	OG0011975.0	OG0015387.0	OG0008297.0	OG0000551.2	OG0015240.5	OG0012892.0	OG0004718.4	OG0004215.0	OG0049163.0	OG0028257.0
1.0	5.0	1.0	1.0	27.0	22.0	10.0	1.0	9.0	27.0	1.0	1.0	1.0	27.0	2.0	7.0	2.0	5.0	4.0	10.0	9.0	2.0	5.0	1.0	3.0	27.0	4.0	3.0	4.0	3.0	1.0	1.0	1.0	5.0	27.0	21.0	1.0	1.0	1.0	2.0	1.0	3.0	22.0	1.0	1.0	4.0	3.0	2.0	21.0	1.0	4.0	9.0	17.0	1.0	1.0
OG0006880.13	OG0010675.4	OG0045607.0	OG0053940.0	OG0018953.1	OG0016255.7	OG0038689.0	OG0007511.2	OG0017739.3	OG0026193.0	OG0024858.0	OG0038887.0	OG0005832.5	OG0003748.2	OG0015701.0	OG0007958.13	OG0003341.0	OG0003442.0	OG0001076.24	OG0000175.187	OG0002935.2	OG0006820.0	OG0005415.2	OG0022760.0	OG0023219.0	OG0020746.0	OG0008121.6	OG0001429.24	OG0025901.0	OG0026049.0	OG0044031.0	OG0046132.0	OG0004251.2	OG0001633.24	OG0005812.4	OG0037728.0	OG0041666.0	OG0020884.0	OG0018845.0	OG0045087.0	OG0026298.0	OG0003259.1	OG0004887.1	OG0027126.0	OG0020828.0	OG0043553.0	OG0005876.0	OG0027426.0	OG0012473.4	OG0020730.0	OG0046983.0	OG0034403.0	OG0008373.2	OG0012311.2	OG0007402.0
8.0	5.0	1.0	1.0	1.0	1.0	1.0	12.0	1.0	1.0	1.0	1.0	10.0	7.0	2.0	2.0	3.0	21.0	27.0	2.0	13.0	7.0	10.0	1.0	1.0	3.0	5.0	27.0	1.0	1.0	1.0	1.0	9.0	25.0	5.0	1.0	1.0	3.0	3.0	1.0	1.0	2.0	5.0	1.0	1.0	1.0	6.0	1.0	2.0	3.0	1.0	1.0	1.0	2.0	7.0
OG0056985.0	OG0011566.5	OG0001387.26	OG0047547.0	OG0015585.8	OG0011473.0	OG0047372.0	OG0025828.0	OG0019576.0	OG0001572.24	OG0003991.2	OG0035589.0	OG0014505.6	OG0025270.0	OG0029578.0	OG0005535.2	OG0001370.24	OG0014782.0	OG0023345.0	OG0034976.0	OG0047559.0	OG0041508.0	OG0048809.0	OG0002748.5	OG0001639.24	OG0045384.0	OG0013360.8	OG0020523.0	OG0012491.8	OG0053922.0	OG0044395.0	OG0043585.0	OG0056682.0	OG0014416.5	OG0013565.5	OG0045325.0	OG0018480.2	OG0025140.0	OG0023754.0	OG0023114.0	OG0004732.0	OG0007524.0	OG0008197.4	OG0003484.0	OG0005646.0	OG0002165.0	OG0034261.0	OG0001212.24	OG0005159.0	OG0024716.0	OG0006336.3	OG0004334.0	OG0010090.15	OG0016073.4	OG0045649.0
1.0	1.0	27.0	1.0	1.0	8.0	1.0	1.0	1.0	27.0	15.0	1.0	2.0	1.0	1.0	5.0	27.0	2.0	1.0	1.0	1.0	1.0	1.0	21.0	26.0	1.0	2.0	3.0	2.0	1.0	1.0	1.0	1.0	2.0	3.0	1.0	2.0	1.0	1.0	1.0	8.0	12.0	7.0	21.0	14.0	27.0	1.0	27.0	7.0	1.0	4.0	18.0	1.0	2.0	1.0
