OG0005625.18	OG0002018.0	OG0016794.6	OG0001038.1	OG0002314.12	OG0000893.3	OG0000411.0	OG0001178.24	OG0001280.24	OG0002116.0	OG0002219.0	OG0001977.0	OG0004764.7	OG0001111.22	OG0000635.48	OG0000305.0	OG0001947.0	OG0003932.0	OG0007910.4	OG0002136.0	OG0003539.14	OG0002002.0	OG0047470.0	OG0000837.0	OG0016029.0	OG0002315.0	OG0007871.0	OG0000979.1	OG0044354.0	OG0017761.3	OG0005876.0	OG0022325.0	OG0014706.0	OG0000785.2	OG0002749.0	OG0000407.1	OG0000010.475	OG0000175.197	OG0002545.0	OG0003576.0	OG0014027.3	OG0000526.0	OG0000225.48	OG0001196.1	OG0005167.4	OG0003810.0	OG0001562.24	OG0002704.28	OG0008497.0	OG0005362.0	OG0000264.1	OG0000423.2	OG0004165.10	OG0006919.0	OG0001561.0
0.026564499999999998	1e-07	nan	0.019225799999999998	0.139567	0.07853689999999999	0.047806	0.0166027	0.0167584	1e-07	0.122196	0.19575499999999998	nan	0.108119	0.140996	0.168151	0.06526749999999999	0.232625	nan	1e-07	0.210918	1e-07	nan	0.18499000000000002	nan	0.10069	nan	1e-07	nan	nan	1e-07	nan	nan	0.0720662	0.06578110000000001	0.157685	0.241958	0.26058600000000004	0.035225900000000004	0.0404971	nan	0.0524577	0.0113853	0.0362925	nan	0.0634522	1e-07	1e-07	nan	nan	0.183283	0.054062	0.270556	nan	0.06785769999999999
OG0001538.6	OG0000012.918	OG0002134.0	OG0000256.24	OG0001674.0	OG0001974.3	OG0003150.32	OG0008770.0	OG0000395.1	OG0000853.1	OG0004649.2	OG0000261.0	OG0000823.4	OG0001881.0	OG0014563.1	OG0003766.0	OG0000525.2	OG0001851.13	OG0000643.24	OG0010576.0	OG0022919.0	OG0000169.16	OG0000827.1	OG0001461.24	OG0024673.0	OG0018193.2	OG0002418.9	OG0001935.0	OG0005741.0	OG0001507.1	OG0012071.2	OG0002466.0	OG0014561.2	OG0000409.24	OG0002067.0	OG0000002.1059	OG0000391.20	OG0011444.2	OG0000180.0	OG0002941.1	OG0002593.5	OG0000512.25	OG0006731.0	OG0006556.0	OG0003435.0	OG0001196.1	OG0000047.282	OG0001251.24	OG0000044.1	OG0000616.40	OG0043790.0	OG0001024.30	OG0001369.26	OG0022661.0	OG0010566.0
0.08203099999999999	0.199795	1e-07	0.1673	0.021538599999999998	0.0641953	0.453592	nan	nan	0.07247780000000001	1e-07	0.13006099999999998	0.0775189	0.0155472	nan	0.0309652	0.0931411	0.10728199999999999	0.0739036	0.496115	nan	0.265319	0.0583479	1e-07	nan	nan	0.09517619999999999	0.016761	nan	1e-07	nan	1e-07	nan	0.0887016	1e-07	nan	0.0263306	1e-07	0.20710100000000004	0.149997	0.10976099999999998	0.0432093	nan	nan	1e-07	0.0362925	0.146757	0.0177206	0.21297399999999997	0.061206100000000006	nan	0.274752	1e-07	nan	nan
OG0000120.105	OG0004723.0	OG0001239.26	OG0004280.1	OG0011159.0	OG0016896.2	OG0001480.22	OG0001059.24	OG0000081.1	OG0000056.0	OG0024364.0	OG0000575.28	OG0000285.1	OG0001936.0	OG0002357.0	OG0003597.0	OG0001215.24	OG0001532.0	OG0015371.0	OG0000691.0	OG0015893.1	OG0022292.0	OG0000536.32	OG0011939.0	OG0002722.13	OG0000364.1	OG0001485.24	OG0002272.22	OG0000577.54	OG0012895.2	OG0000524.1	OG0003433.0	OG0002428.0	OG0008973.4	OG0011274.2	OG0001081.24	OG0011935.0	OG0025923.0	OG0000369.1	OG0001628.0	OG0000336.0	OG0005597.0	OG0000180.0	OG0002941.1	OG0000637.34	OG0002740.0	OG0016804.0	OG0008552.0	OG0000565.37	OG0011370.0	OG0000459.0	OG0000113.0	OG0001228.1	OG0001230.26	OG0001932.0
0.05583919999999999	1e-07	1e-07	nan	nan	nan	1e-07	1e-07	0.19278	0.21965300000000001	nan	0.04989469999999999	0.0279459	1e-07	0.09342669999999999	1e-07	1e-07	0.27405100000000004	nan	0.16727899999999998	nan	nan	0.204406	0.25895	0.267598	0.159121	0.0164071	0.0163233	0.0167966	nan	0.0365957	1e-07	0.0781696	1e-07	nan	0.0454142	0.1	nan	0.0220237	0.0185833	0.20847	nan	0.20710100000000004	0.149997	0.042506300000000004	1e-07	nan	0.529505	nan	nan	0.131226	0.249573	1e-07	1e-07	0.052991199999999995
OG0000173.0	OG0002470.2	OG0008104.0	OG0018829.3	OG0006272.0	OG0001813.8	OG0000752.42	OG0003585.0	OG0001220.24	OG0004561.41	OG0001557.1	OG0001548.0	OG0000230.58	OG0000048.122	OG0000027.457	OG0002327.0	OG0002066.0	OG0000839.10	OG0001454.24	OG0000585.30	OG0025089.0	OG0000018.1	OG0002376.0	OG0006391.2	OG0000691.0	OG0000006.1	OG0000107.44	OG0000735.1	OG0012334.0	OG0010628.2	OG0000364.1	OG0034885.0	OG0021227.0	OG0012722.2	OG0006406.2	OG0009298.0	OG0008697.2	OG0007022.0	OG0001539.22	OG0003201.2	OG0021637.0	OG0001801.0	OG0002123.0	OG0001440.24	OG0002413.24	OG0000391.20	OG0002748.5	OG0005364.0	OG0000225.48	OG0000862.34	OG0001370.24	OG0002043.0	OG0005596.0	OG0011370.0	OG0002170.0
0.100438	1e-07	0.24592600000000003	nan	nan	1e-07	0.0717563	1e-07	1e-07	nan	0.0618737	0.0975492	0.108892	0.10403399999999999	0.200787	1e-07	1e-07	1e-07	0.047543699999999994	0.47036300000000003	nan	0.233075	0.00704215	0.07285660000000001	0.16727899999999998	0.195436	0.18768800000000002	0.150677	nan	nan	0.159121	nan	nan	nan	nan	nan	nan	nan	0.0382908	0.0325001	nan	0.0298167	1e-07	1e-07	0.21049400000000001	0.0263306	1e-07	0.25393899999999997	0.0113853	0.0155472	1e-07	1e-07	nan	nan	0.0670359
OG0000915.28	OG0002097.0	OG0001814.24	OG0004368.1	OG0011678.0	OG0002209.38	OG0005456.4	OG0013138.3	OG0001846.4	OG0001365.24	OG0003353.0	OG0004206.1	OG0046769.0	OG0002517.18	OG0011155.4	OG0024513.0	OG0003885.0	OG0000006.1	OG0000164.0	OG0000198.0	OG0000988.1	OG0010626.0	OG0003712.0	OG0005754.0	OG0017954.0	OG0001204.24	OG0006372.2	OG0001815.3	OG0000026.45	OG0001096.1	OG0000257.0	OG0004194.2	OG0013465.0	OG0000802.1	OG0003345.6	OG0000276.72	OG0000228.54	OG0000404.58	OG0005589.0	OG0009081.0	OG0022039.0	OG0000147.0	OG0001134.24	OG0001078.24	OG0000584.0	OG0001491.1	OG0046442.0	OG0000019.2	OG0001061.24	OG0002013.0	OG0007360.4	OG0015073.4	OG0002633.20	OG0011200.0	OG0000152.31
0.0412339	1e-07	0.150976	nan	nan	0.145317	1e-07	nan	1e-07	0.0166027	0.021575999999999998	0.0825987	nan	0.056880099999999996	nan	nan	1e-07	0.195436	0.197489	0.0629556	0.0939943	1e-07	0.0175071	nan	nan	1e-07	nan	0.0127809	0.171595	0.0706367	0.251919	0.041568400000000005	nan	1e-07	0.028337900000000003	0.115124	0.501059	0.0958813	nan	nan	nan	0.04170580000000001	1e-07	0.0155472	0.0888893	0.06617970000000001	nan	0.247548	1e-07	1e-07	1e-07	nan	1e-07	0.481833	0.0387843
OG0000237.1	OG0001538.6	OG0001329.24	OG0001112.46	OG0000188.1	OG0000639.0	OG0000320.0	OG0006927.0	OG0002594.0	OG0002668.2	OG0000411.0	OG0001110.108	OG0008364.0	OG0003840.20	OG0002684.0	OG0000771.24	OG0012781.0	OG0009314.0	OG0000011.866	OG0000169.16	OG0001444.1	OG0003367.2	OG0001772.0	OG0003441.0	OG0010648.5	OG0000175.4	OG0000219.0	OG0003477.0	OG0000270.2	OG0003274.0	OG0003757.20	OG0001766.6	OG0006203.0	OG0001629.5	OG0047551.0	OG0001405.24	OG0014035.0	OG0001763.8	OG0001306.1	OG0006511.0	OG0007884.21	OG0000937.0	OG0004805.0	OG0005968.0	OG0049155.0	OG0000294.0	OG0010497.2	OG0009245.0	OG0001423.30	OG0044486.0	OG0003805.1	OG0000751.0	OG0001018.1	OG0001230.26	OG0002403.0
0.0408025	0.08203099999999999	0.0220237	0.0433724	0.208662	0.0705743	0.136905	nan	1e-07	0.28331799999999996	0.047806	nan	0.510314	0.024490400000000002	1e-07	0.0373871	nan	nan	0.208182	0.265319	0.0448974	1e-07	1e-07	1e-07	0.519884	0.09717	nan	0.0201041	1e-07	0.029012700000000002	0.1	0.043751099999999994	nan	0.040168300000000004	nan	1e-07	nan	0.0164544	0.06559019999999999	nan	nan	1e-07	0.05085719999999999	nan	nan	0.0241349	nan	nan	0.0481666	nan	0.25249299999999997	0.145086	0.17260599999999998	1e-07	0.204122
OG0000120.105	OG0007784.2	OG0007421.14	OG0000783.1	OG0012267.0	OG0004888.1	OG0001407.24	OG0005751.0	OG0001392.24	OG0000054.0	OG0000279.0	OG0001846.4	OG0000893.3	OG0003541.1	OG0001514.22	OG0047085.0	OG0001017.28	OG0000600.26	OG0001532.0	OG0000451.0	OG0001143.26	OG0001042.5	OG0005985.0	OG0014064.1	OG0001500.24	OG0006503.0	OG0001277.24	OG0006300.0	OG0000837.0	OG0002418.9	OG0008710.2	OG0002260.4	OG0015211.2	OG0000386.0	OG0002203.0	OG0002731.0	OG0002772.20	OG0001479.24	OG0000000.585	OG0000785.2	OG0000294.0	OG0014667.0	OG0000403.25	OG0001658.15	OG0001857.4	OG0001517.22	OG0002728.26	OG0006644.0	OG0001885.0	OG0000266.0	OG0004781.0	OG0001475.4	OG0005685.0	OG0035824.0	OG0026978.0
0.05583919999999999	0.236077	nan	0.06084969999999999	0.553232	0.178612	1e-07	nan	1e-07	0.202251	0.0561153	1e-07	0.07853689999999999	0.053912699999999994	0.0167584	nan	0.143413	0.136287	0.27405100000000004	0.261025	0.0703932	1e-07	0.250721	nan	0.0402441	nan	0.0167584	nan	0.18499000000000002	0.09517619999999999	nan	0.0784902	nan	0.136302	1e-07	1e-07	0.06984960000000001	1e-07	nan	0.0720662	0.0241349	nan	0.0540424	nan	0.03598080000000001	1e-07	0.037783	nan	0.017899	0.255285	nan	0.154343	0.1175	nan	nan
OG0024662.0	OG0002097.0	OG0000599.0	OG0024330.0	OG0000256.24	OG0000111.164	OG0001583.18	OG0002068.0	OG0006484.3	OG0011271.6	OG0010941.0	OG0005528.0	OG0000279.0	OG0000230.58	OG0000795.40	OG0000974.2	OG0011188.0	OG0000204.2	OG0012902.0	OG0001269.1	OG0002358.24	OG0000691.0	OG0017959.0	OG0003563.2	OG0002219.0	OG0006012.0	OG0000305.0	OG0000380.29	OG0001648.0	OG0022199.0	OG0003419.0	OG0041771.0	OG0000702.24	OG0001133.24	OG0005917.0	OG0006315.0	OG0046072.0	OG0000576.0	OG0014613.0	OG0010933.0	OG0001448.24	OG0003296.0	OG0001933.0	OG0000591.2	OG0001436.24	OG0002232.24	OG0000343.0	OG0000007.976	OG0001036.24	OG0002740.0	OG0000586.7	OG0000272.36	OG0011564.0	OG0002392.1	OG0007289.0
nan	1e-07	0.0431795	nan	0.1673	0.061199500000000004	1e-07	0.0691782	nan	nan	nan	1e-07	0.0561153	0.108892	0.016761	1e-07	0.225248	0.172758	nan	0.021941299999999997	1e-07	0.16727899999999998	nan	1.0	0.122196	nan	0.168151	0.08478510000000002	0.17169500000000001	nan	1e-07	nan	0.0612966	1e-07	1e-07	nan	nan	0.07052180000000001	nan	nan	1e-07	1e-07	0.0155472	0.0160779	1e-07	0.06256	0.18176900000000001	0.23405399999999998	0.0363446	1e-07	0.10688099999999999	0.130997	0.1	0.167783	nan
OG0008431.6	OG0002063.0	OG0029262.0	OG0000783.1	OG0002605.0	OG0011221.2	OG0005588.4	OG0010597.0	OG0004159.23	OG0001961.2	OG0003977.22	OG0000781.28	OG0000302.34	OG0001811.2	OG0000691.0	OG0000501.150	OG0038073.0	OG0001521.0	OG0005017.1	OG0001021.49	OG0000002.1147	OG0002781.2	OG0002694.1	OG0001243.24	OG0006382.15	OG0012130.2	OG0001417.24	OG0000001.1420	OG0002177.28	OG0045291.0	OG0002600.0	OG0010132.0	OG0000941.24	OG0000294.0	OG0001261.1	OG0002285.24	OG0000001.2899	OG0001223.1	OG0046862.0	OG0009139.0	OG0001183.1	OG0001169.24	OG0000518.24	OG0002675.22	OG0000272.36	OG0000895.1	OG0001089.2	OG0001061.24	OG0003921.12	OG0016098.3	OG0020858.0	OG0000420.0	OG0000350.8	OG0000014.1	OG0000490.11
0.221273	1e-07	nan	0.06084969999999999	0.551628	0.1	0.1	nan	nan	0.037110699999999996	0.0748398	1e-07	0.0998573	0.0471293	0.16727899999999998	nan	nan	0.0947425	nan	0.0840684	0.211869	0.17557799999999998	0.0175178	0.0127809	nan	nan	1e-07	0.265491	0.147478	nan	0.0663466	nan	0.0447088	0.0241349	1e-07	0.106195	0.24399899999999997	0.0623239	nan	nan	0.039222900000000005	1e-07	0.014299000000000001	0.261646	0.130997	0.061026800000000006	0.043088	1e-07	0.202097	nan	nan	0.046928199999999996	0.26817199999999997	0.114605	0.0176602
OG0000130.38	OG0001234.24	OG0001608.24	OG0000042.23	OG0007125.8	OG0002118.0	OG0000795.23	OG0009870.9	OG0001989.0	OG0001050.0	OG0003464.0	OG0000807.26	OG0005526.0	OG0005965.0	OG0002162.0	OG0053984.0	OG0007966.13	OG0001028.24	OG0009189.0	OG0006590.0	OG0000011.866	OG0001879.0	OG0001093.24	OG0046990.0	OG0000305.0	OG0000689.4	OG0000209.2	OG0000177.8	OG0000364.1	OG0002851.1	OG0008308.2	OG0003371.0	OG0007671.2	OG0003598.0	OG0009118.0	OG0006535.0	OG0002378.1	OG0002888.0	OG0008766.0	OG0016147.1	OG0000867.24	OG0002797.0	OG0002335.4	OG0002123.0	OG0011287.3	OG0000403.25	OG0001455.24	OG0002740.0	OG0002088.0	OG0000338.41	OG0000353.32	OG0000059.133	OG0056576.0	OG0000459.0	OG0001428.1
0.246908	1e-07	0.30836199999999997	0.0522319	nan	0.0162274	nan	nan	0.180668	0.07713989999999998	1e-07	0.0383818	1e-07	nan	1e-07	nan	nan	1e-07	nan	nan	0.208182	1e-07	1e-07	nan	0.168151	0.40622600000000003	0.0219903	0.182997	0.159121	0.0484209	nan	0.295103	nan	0.12331400000000001	nan	nan	0.09436749999999999	0.18049	0.106939	nan	0.0623705	0.292152	0.12346099999999999	1e-07	nan	0.0540424	0.0637143	1e-07	1e-07	0.170489	0.0729511	0.259534	nan	0.131226	0.0155472
OG0013640.0	OG0006272.0	OG0001029.24	OG0001349.1	OG0000279.0	OG0000782.14	OG0000795.40	OG0000893.3	OG0000411.0	OG0003288.0	OG0000000.169	OG0001149.24	OG0003071.0	OG0003977.22	OG0002162.0	OG0001528.16	OG0001335.24	OG0045596.0	OG0011923.4	OG0000164.0	OG0001820.0	OG0016038.0	OG0010644.0	OG0001387.26	OG0003855.1	OG0002468.2	OG0027695.0	OG0000318.0	OG0002135.0	OG0005756.2	OG0000919.32	OG0002766.0	OG0001832.1	OG0002837.4	OG0000032.252	OG0003482.0	OG0003379.4	OG0006951.0	OG0000216.50	OG0008189.0	OG0009298.0	OG0003365.2	OG0014680.6	OG0000391.20	OG0011149.0	OG0021602.0	OG0013816.5	OG0008230.0	OG0011288.6	OG0001849.0	OG0001667.0	OG0002158.0	OG0000423.2	OG0000110.3	OG0003032.7
1e-07	nan	1e-07	1e-07	0.0561153	0.0582803	0.016761	0.07853689999999999	0.047806	1e-07	0.154067	1e-07	0.041909800000000004	0.0748398	1e-07	0.0834623	0.0671387	nan	nan	0.197489	0.03584280000000001	nan	0.485915	0.0155472	nan	0.0530643	nan	0.289665	1e-07	nan	1e-07	0.44081400000000004	0.15833	0.13508199999999998	0.101138	1e-07	0.11087799999999999	nan	0.08573710000000001	nan	nan	1e-07	nan	0.0263306	nan	nan	nan	nan	nan	0.0723438	0.06954099999999999	0.040243	0.054062	0.151199	0.206112
OG0006496.0	OG0013301.2	OG0002018.0	OG0002063.0	OG0000126.1	OG0004573.1	OG0000125.49	OG0001197.24	OG0001059.24	OG0002668.2	OG0011204.0	OG0000575.28	OG0000204.2	OG0000732.24	OG0001532.0	OG0026284.0	OG0001143.26	OG0000045.0	OG0001023.7	OG0000975.0	OG0013554.0	OG0012142.2	OG0002218.0	OG0002851.1	OG0000005.318	OG0000219.0	OG0013625.2	OG0011223.2	OG0006609.0	OG0018170.0	OG0009815.0	OG0002645.26	OG0001206.1	OG0012163.0	OG0016560.2	OG0001933.0	OG0001613.24	OG0010750.6	OG0000476.2	OG0043735.0	OG0002928.0	OG0002820.0	OG0000409.24	OG0010489.1	OG0016110.4	OG0000681.0	OG0025909.0	OG0002271.4	OG0001705.16	OG0000766.0	OG0002244.0	OG0000264.1	OG0000047.282	OG0000826.25	OG0000961.2
nan	nan	1e-07	1e-07	0.130736	0.247387	0.097789	1e-07	1e-07	0.28331799999999996	0.1	0.04989469999999999	0.172758	0.0670398	0.27405100000000004	nan	0.0703932	0.07893689999999999	0.068133	0.06308009999999999	0.0827724	nan	0.0155472	0.0484209	0.111919	nan	0.0843557	nan	nan	nan	nan	0.165327	0.045739300000000004	nan	nan	0.0155472	0.130047	nan	0.239017	nan	1e-07	0.0438885	0.0887016	nan	nan	0.015169899999999998	nan	0.055289599999999994	0.23255399999999998	0.0593884	1e-07	0.183283	0.146757	0.0447666	0.056264
OG0000173.0	OG0000120.105	OG0001291.1	OG0003952.13	OG0013463.1	OG0007601.0	OG0000974.2	OG0001454.24	OG0002173.26	OG0000204.2	OG0029008.0	OG0002374.6	OG0003434.0	OG0005900.4	OG0001066.26	OG0003424.0	OG0045409.0	OG0000812.32	OG0022347.0	OG0000039.0	OG0001310.24	OG0000200.0	OG0003598.0	OG0006238.2	OG0002247.8	OG0006578.0	OG0000550.0	OG0010515.0	OG0000876.20	OG0002040.0	OG0015328.0	OG0002025.0	OG0000861.24	OG0006271.0	OG0010078.3	OG0002797.0	OG0000927.0	OG0000294.0	OG0001504.24	OG0000139.0	OG0003927.3	OG0019330.0	OG0002383.22	OG0002083.0	OG0001857.4	OG0000231.0	OG0018806.5	OG0005990.0	OG0001870.2	OG0002912.0	OG0000862.34	OG0003448.0	OG0000359.28	OG0009809.3	OG0000014.1
0.100438	0.05583919999999999	0.0413686	nan	nan	nan	1e-07	0.047543699999999994	0.199848	0.172758	nan	0.0325001	1e-07	nan	0.0486918	1e-07	nan	1e-07	nan	0.21409099999999998	0.0127809	0.206423	0.12331400000000001	nan	0.279638	nan	0.357765	0.1	0.0402143	1e-07	nan	0.0288923	1e-07	nan	nan	0.292152	0.053941499999999996	0.0241349	1e-07	0.253116	0.28024699999999997	nan	0.062474199999999994	1e-07	0.03598080000000001	0.0897671	nan	nan	0.0385216	0.09173239999999999	0.0155472	0.054843600000000006	0.0987707	nan	0.114605
OG0002687.0	OG0000851.0	OG0002066.0	OG0000411.0	OG0017901.0	OG0002629.7	OG0004075.0	OG0000426.123	OG0008673.0	OG0001864.0	OG0000525.2	OG0021389.0	OG0001046.24	OG0000758.2	OG0003854.24	OG0002435.0	OG0000323.43	OG0001186.24	OG0000431.12	OG0001943.0	OG0009015.6	OG0001117.34	OG0001656.2	OG0001640.7	OG0002851.1	OG0001048.24	OG0005049.0	OG0014843.0	OG0022656.0	OG0001993.0	OG0000026.45	OG0045261.0	OG0001304.24	OG0010021.0	OG0020573.0	OG0000973.2	OG0000226.4	OG0009095.4	OG0001738.24	OG0001003.24	OG0000619.52	OG0000403.25	OG0000154.2	OG0000223.2	OG0019698.0	OG0001658.27	OG0007841.1	OG0008732.2	OG0011919.6	OG0010584.0	OG0000423.2	OG0007192.0	OG0002451.2	OG0001471.24	OG0011322.2
0.030935200000000003	0.15427000000000002	1e-07	0.047806	nan	0.0417659	0.0174	1e-07	nan	0.047356699999999995	0.0931411	nan	0.0288923	0.179038	0.235773	0.35667	0.0559526	1e-07	0.05009980000000001	0.077075	nan	0.0605745	0.0992212	0.06076419999999999	0.0484209	0.0415361	0.24680300000000002	nan	nan	0.110937	0.171595	nan	0.0374169	nan	nan	0.018409400000000003	0.124769	0.23804899999999998	0.0130144	0.0470101	1e-07	0.0540424	0.182175	0.094307	nan	0.0904272	nan	nan	nan	nan	0.054062	0.508971	0.23280900000000002	0.0162139	nan
OG0002028.0	OG0002424.0	OG0000984.24	OG0001004.1	OG0002737.0	OG0000320.0	OG0006410.0	OG0025998.0	OG0000985.26	OG0000765.3	OG0000005.545	OG0000183.0	OG0012066.2	OG0003492.0	OG0007834.0	OG0000006.1	OG0006191.0	OG0005788.6	OG0000611.0	OG0001383.24	OG0000169.16	OG0000275.1	OG0002174.0	OG0000378.125	OG0000305.0	OG0020826.0	OG0002766.0	OG0000863.32	OG0002418.9	OG0002422.0	OG0000778.0	OG0002674.20	OG0002165.0	OG0007581.0	OG0000246.0	OG0001436.24	OG0002466.0	OG0006812.2	OG0000228.54	OG0044971.0	OG0000062.12	OG0000010.475	OG0002070.0	OG0002747.20	OG0002555.0	OG0045369.0	OG0002593.5	OG0002225.0	OG0005092.2	OG0001153.126	OG0000532.134	OG0019994.0	OG0000014.1	OG0001425.1	OG0003300.0
1e-07	1e-07	0.10144	0.0455879	1e-07	0.136905	nan	nan	1e-07	0.0451793	0.211774	0.129415	nan	0.018590400000000003	nan	0.195436	nan	nan	0.0502405	1e-07	0.265319	nan	0.0362041	nan	0.168151	nan	0.44081400000000004	0.0155472	0.09517619999999999	0.144465	0.0796845	0.249338	1e-07	nan	0.12140899999999999	1e-07	1e-07	1e-07	0.501059	nan	0.175744	0.241958	1e-07	0.0449474	0.378664	nan	0.10976099999999998	0.0167141	nan	nan	1e-07	nan	0.114605	0.03797059999999999	0.0276551
OG0000173.0	OG0000120.105	OG0000983.28	OG0000510.30	OG0045178.0	OG0001361.1	OG0012774.4	OG0010941.0	OG0000042.314	OG0000048.122	OG0002874.0	OG0012214.4	OG0000632.24	OG0057159.0	OG0002350.22	OG0000107.44	OG0004776.24	OG0008500.2	OG0022414.0	OG0001445.24	OG0009189.0	OG0000011.866	OG0000614.21	OG0001066.26	OG0001294.24	OG0006306.0	OG0001947.0	OG0001656.2	OG0000211.5	OG0011910.0	OG0011404.0	OG0006245.2	OG0001553.14	OG0012071.2	OG0000997.23	OG0000778.0	OG0002378.1	OG0002695.28	OG0053799.0	OG0008217.2	OG0003672.0	OG0006385.0	OG0002033.0	OG0000609.44	OG0003599.0	OG0001036.24	OG0002005.0	OG0000223.2	OG0015696.0	OG0001493.24	OG0001810.0	OG0002030.0	OG0002246.22	OG0001024.30	OG0000916.24
0.100438	0.05583919999999999	0.0220237	0.0511275	nan	0.0155472	1e-07	nan	0.21858200000000003	0.10403399999999999	0.172752	nan	0.151474	nan	0.132192	0.18768800000000002	nan	1e-07	nan	0.0776289	nan	0.208182	0.10761300000000001	0.0486918	1e-07	nan	0.06526749999999999	0.0992212	nan	nan	0.129494	nan	0.018309	nan	0.0501075	0.0796845	0.09436749999999999	0.08172760000000001	nan	0.324524	0.0604033	nan	1e-07	0.035903	0.19562100000000002	0.0363446	0.0417371	0.094307	nan	0.0740957	1e-07	0.0184773	0.06598960000000001	0.274752	0.0638039
OG0024662.0	OG0001281.24	OG0000516.6	OG0002774.0	OG0004652.6	OG0021926.0	OG0005751.0	OG0000987.19	OG0020700.0	OG0000120.320	OG0000081.1	OG0001528.16	OG0000893.3	OG0003520.2	OG0003541.1	OG0001364.24	OG0011489.0	OG0001217.1	OG0006594.0	OG0001383.24	OG0000006.561	OG0002736.0	OG0000305.0	OG0001461.24	OG0043485.0	OG0020434.0	OG0001912.0	OG0001310.24	OG0006333.1	OG0019366.0	OG0002888.0	OG0008217.2	OG0009006.0	OG0002328.0	OG0001592.24	OG0001306.1	OG0000246.0	OG0000092.1	OG0003554.38	OG0005329.1	OG0000653.1	OG0002117.0	OG0002613.0	OG0000336.0	OG0004315.0	OG0003576.0	OG0001462.24	OG0006888.6	OG0000338.41	OG0000751.0	OG0000866.3	OG0011759.0	OG0006738.0	OG0001718.1	OG0000777.0
nan	1e-07	0.0601321	0.0499227	nan	nan	nan	0.067702	nan	nan	0.19278	0.0834623	0.07853689999999999	0.136715	0.053912699999999994	0.0432929	nan	1e-07	nan	1e-07	0.28197300000000003	0.0368376	0.168151	1e-07	nan	nan	0.0264335	0.0127809	nan	nan	0.18049	0.324524	nan	1e-07	1e-07	0.06559019999999999	0.12140899999999999	0.220702	nan	nan	0.0608553	0.0828015	0.016556	0.20847	0.20395	0.0404971	0.0432851	0.230537	0.170489	0.145086	0.07155349999999999	0.24826199999999998	nan	0.057933000000000005	0.244759
OG0001284.24	OG0000120.105	OG0002373.38	OG0002051.0	OG0000510.30	OG0003352.0	OG0000046.1	OG0000561.24	OG0008330.6	OG0002057.0	OG0001273.24	OG0000261.0	OG0002594.0	OG0006140.0	OG0005730.0	OG0000575.28	OG0005995.0	OG0000419.108	OG0008165.14	OG0045853.0	OG0006391.2	OG0000525.2	OG0000045.0	OG0002242.0	OG0010767.0	OG0000611.0	OG0005744.0	OG0003618.6	OG0001076.24	OG0002808.0	OG0003741.24	OG0000684.0	OG0002852.4	OG0000257.0	OG0012712.0	OG0003957.1	OG0002208.6	OG0018435.0	OG0044471.0	OG0001081.24	OG0002749.0	OG0003599.0	OG0034492.0	OG0000658.0	OG0013049.4	OG0001857.4	OG0014585.0	OG0000850.12	OG0000886.24	OG0022218.0	OG0001125.24	OG0027697.0	OG0000423.2	OG0000401.0	OG0001296.24
0.0167584	0.05583919999999999	1e-07	1e-07	0.0511275	1e-07	0.263934	0.0169727	nan	1e-07	1e-07	0.13006099999999998	1e-07	nan	0.1	0.04989469999999999	nan	0.0763566	nan	nan	0.07285660000000001	0.0931411	0.07893689999999999	1e-07	nan	0.0502405	nan	0.236337	0.060552699999999994	0.046961199999999995	0.24651599999999999	0.164248	0.0543795	0.251919	nan	1e-07	1e-07	nan	nan	0.0454142	0.06578110000000001	0.19562100000000002	nan	0.151254	nan	0.03598080000000001	nan	0.0789765	0.0514846	nan	1e-07	nan	0.054062	0.12081099999999999	1e-07
OG0006285.0	OG0002669.0	OG0001244.24	OG0012203.4	OG0001845.2	OG0001394.24	OG0001029.24	OG0024636.0	OG0005538.0	OG0044125.0	OG0001334.24	OG0000784.0	OG0000585.30	OG0001578.0	OG0000183.0	OG0001860.0	OG0000525.2	OG0000045.0	OG0000006.1	OG0009153.0	OG0003282.0	OG0002722.13	OG0003640.42	OG0000380.29	OG0002049.2	OG0001325.24	OG0020688.0	OG0019380.0	OG0016216.0	OG0000900.25	OG0003811.0	OG0001259.24	OG0002491.1	OG0006650.0	OG0006201.0	OG0002165.0	OG0001304.24	OG0001490.28	OG0048091.0	OG0000226.4	OG0002052.0	OG0006627.0	OG0007336.0	OG0027698.0	OG0001495.2	OG0001897.2	OG0000526.0	OG0002704.28	OG0001502.26	OG0000019.2	OG0000338.41	OG0013940.0	OG0004540.24	OG0000264.1	OG0004964.6
nan	0.26166	1e-07	nan	0.0171554	1e-07	1e-07	nan	1e-07	nan	0.0376485	0.0809483	0.47036300000000003	0.270701	0.129415	1e-07	0.0931411	0.07893689999999999	0.195436	nan	0.015528799999999999	0.267598	nan	0.08478510000000002	0.016856599999999996	1e-07	nan	nan	nan	0.0416793	0.07998839999999999	0.0219903	1e-07	nan	0.250058	1e-07	0.0374169	0.0701337	nan	0.124769	1e-07	nan	0.1	nan	0.0155472	0.17735399999999998	0.0524577	1e-07	0.0386626	0.247548	0.170489	nan	0.1	0.183283	0.134856
